map,family,method,sr,sc,gr,gc,lam,opt,suboptimality,node_reduction,nodes,solved
brc501d.map,dao,ILS,254,88,241,154,1.0,544.7716,nan,nan,68452,0
brc501d.map,dao,AILS,254,88,241,154,1.0,544.7716,nan,nan,29041,0
brc501d.map,dao,ILS,261,85,241,151,1.0,547.529,nan,nan,69258,0
brc501d.map,dao,AILS,261,85,241,151,1.0,547.529,nan,nan,30402,0
brc502d.map,dao,ILS,153,295,70,205,1.0,183.3087,1.0,-1.67,12007,1
brc502d.map,dao,AILS,153,295,70,205,1.0,183.3087,1.0,-1.9497,13265,1
brc502d.map,dao,ILS,157,293,67,204,1.0,183.2082,1.0,-1.7008,11989,1
brc502d.map,dao,AILS,157,293,67,204,1.0,183.2082,1.0,-2.7144,16488,1
brc502d.map,dao,ILS,69,198,153,301,1.0,182.7229,1.0,0.2171,4129,1
brc502d.map,dao,AILS,69,198,153,301,1.0,182.7229,1.0,0.2319,4051,1
brc502d.map,dao,ILS,156,295,70,203,1.0,182.5513,1.0,-0.9008,8413,1
brc502d.map,dao,AILS,156,295,70,203,1.0,182.5513,1.0,-2.1322,13863,1
brc502d.map,dao,ILS,70,200,157,297,1.0,181.9655,1.0,0.2184,4034,1
brc502d.map,dao,AILS,70,200,157,297,1.0,181.9655,1.0,0.111,4588,1
brc502d.map,dao,ILS,71,206,151,293,1.0,181.8944,1.0,0.1041,4529,1
brc502d.map,dao,AILS,71,206,151,293,1.0,181.8944,1.0,0.1966,4061,1
brc502d.map,dao,ILS,157,303,71,194,1.0,181.5513,1.0,-0.3356,5472,1
brc502d.map,dao,AILS,157,303,71,194,1.0,181.5513,1.0,0.2665,3005,1
brc502d.map,dao,ILS,67,208,148,287,1.0,180.7939,1.0,0.1586,4174,1
brc502d.map,dao,AILS,67,208,148,287,1.0,180.7939,1.0,0.0548,4689,1
brc502d.map,dao,ILS,152,297,69,200,1.0,180.3087,1.0,-0.9435,8365,1
brc502d.map,dao,AILS,152,297,69,200,1.0,180.3087,1.0,-2.1775,13676,1
brc502d.map,dao,ILS,72,200,147,296,1.0,180.1371,1.0,0.2346,4013,1
brc502d.map,dao,AILS,72,200,147,296,1.0,180.1371,1.0,0.2844,3752,1
brc502d.map,dao,ILS,158,304,69,184,1.0,179.6518,1.0,-0.4743,5797,1
brc502d.map,dao,AILS,158,304,69,184,1.0,179.6518,1.0,0.2002,3145,1
brc502d.map,dao,ILS,160,285,67,207,1.0,179.4508,1.0,-1.6504,12030,1
brc502d.map,dao,AILS,160,285,67,207,1.0,179.4508,1.0,-2.6277,16466,1
brc502d.map,dao,ILS,67,206,159,286,1.0,179.0366,1.0,0.0853,4321,1
brc502d.map,dao,AILS,67,206,159,286,1.0,179.0366,1.0,0.0891,4303,1
brc502d.map,dao,ILS,146,290,192,176,1.0,178.8528,1.0,-0.7154,4659,1
brc502d.map,dao,AILS,146,290,192,176,1.0,178.8528,1.0,-0.9831,5386,1
brc502d.map,dao,ILS,154,291,71,203,1.0,178.4802,1.0,-0.9298,8551,1
brc502d.map,dao,AILS,154,291,71,203,1.0,178.4802,1.0,-2.2094,14221,1
brc502d.map,dao,ILS,70,191,157,301,1.0,178.1371,1.0,0.2986,3720,1
brc502d.map,dao,AILS,70,191,157,301,1.0,178.1371,1.0,0.4031,3166,1
brc502d.map,dao,ILS,148,299,185,178,1.0,177.7817,1.0,-0.6729,4229,1
brc502d.map,dao,AILS,148,299,185,178,1.0,177.7817,1.0,-0.9834,5014,1
brc502d.map,dao,ILS,68,206,149,286,1.0,176.9655,1.0,0.109,4372,1
brc502d.map,dao,AILS,68,206,149,286,1.0,176.9655,1.0,0.1304,4267,1
brc502d.map,dao,ILS,160,288,66,201,1.0,176.865,1.0,-0.9986,8586,1
brc502d.map,dao,AILS,160,288,66,201,1.0,176.865,1.0,-2.3091,14216,1
brc502d.map,dao,ILS,70,195,160,295,1.0,176.2082,1.0,0.3249,3425,1
brc502d.map,dao,AILS,70,195,160,295,1.0,176.2082,1.0,0.2831,3637,1
brc502d.map,dao,ILS,67,209,156,281,1.0,175.7939,1.0,0.1274,3933,1
brc502d.map,dao,AILS,67,209,156,281,1.0,175.7939,1.0,-0.0031,4521,1
brc502d.map,dao,ILS,160,289,73,200,1.0,173.9655,1.0,-1.1233,9213,1
brc502d.map,dao,AILS,160,289,73,200,1.0,173.9655,1.0,-0.4072,6106,1
brc502d.map,dao,ILS,73,187,155,302,1.0,173.6518,1.0,0.2419,4037,1
brc502d.map,dao,AILS,73,187,155,302,1.0,173.6518,1.0,0.3748,3329,1
brc502d.map,dao,ILS,151,283,70,207,1.0,173.3087,1.0,-1.6398,12056,1
brc502d.map,dao,AILS,151,283,70,207,1.0,173.3087,1.0,-2.6689,16756,1
brc502d.map,dao,ILS,151,299,74,192,1.0,173.2376,1.0,-0.3923,5671,1
brc502d.map,dao,AILS,151,299,74,192,1.0,173.2376,1.0,0.2377,3105,1
brc502d.map,dao,ILS,66,208,156,279,1.0,173.2082,1.0,0.1059,3936,1
brc502d.map,dao,AILS,66,208,156,279,1.0,173.2082,1.0,-0.0159,4472,1
brc502d.map,dao,ILS,69,193,146,290,1.0,173.1371,1.0,0.3504,3443,1
brc502d.map,dao,AILS,69,193,146,290,1.0,173.1371,1.0,0.3334,3533,1
brc502d.map,dao,ILS,157,292,188,176,1.0,172.6812,1.0,-0.3921,3618,1
brc502d.map,dao,AILS,157,292,188,176,1.0,172.6812,1.0,-1.3417,6086,1
brc502d.map,dao,ILS,156,290,189,177,1.0,172.267,1.0,-0.4143,3704,1
brc502d.map,dao,AILS,156,290,189,177,1.0,172.267,1.0,-1.3658,6196,1
brc502d.map,dao,ILS,70,203,155,285,1.0,172.1371,1.0,0.2331,3625,1
brc502d.map,dao,AILS,70,203,155,285,1.0,172.1371,1.0,0.095,4278,1
brc502d.map,dao,ILS,152,292,189,176,1.0,171.6102,1.0,-0.529,4006,1
brc502d.map,dao,AILS,152,292,189,176,1.0,171.6102,1.0,-1.1366,5598,1
brc502d.map,dao,ILS,154,278,65,206,1.0,170.9655,1.0,-1.6042,11917,1
brc502d.map,dao,AILS,154,278,65,206,1.0,170.9655,1.0,-2.4152,15628,1
brc502d.map,dao,ILS,190,176,160,287,1.0,170.9239,1.0,-0.1132,2911,1
brc502d.map,dao,AILS,190,176,160,287,1.0,170.9239,1.0,-0.3598,3556,1
brc502d.map,dao,ILS,149,279,67,209,1.0,170.8944,1.0,-1.4967,11490,1
brc502d.map,dao,AILS,149,279,67,209,1.0,170.8944,1.0,-3.1693,19187,1
brc502d.map,dao,ILS,67,201,158,283,1.0,170.6224,1.0,0.2069,3635,1
brc502d.map,dao,AILS,67,201,158,283,1.0,170.6224,1.0,0.081,4212,1
brc502d.map,dao,ILS,71,200,150,287,1.0,170.3087,1.0,0.1998,3925,1
brc502d.map,dao,AILS,71,200,150,287,1.0,170.3087,1.0,0.2483,3687,1
brc502d.map,dao,ILS,146,288,71,186,1.0,170.2376,1.0,-0.4594,5737,1
brc502d.map,dao,AILS,146,288,71,186,1.0,170.2376,1.0,0.2025,3135,1
brc502d.map,dao,ILS,152,279,69,207,1.0,169.3087,1.0,-1.6449,12074,1
brc502d.map,dao,AILS,152,279,69,207,1.0,169.3087,1.0,-2.5325,16126,1
brc502d.map,dao,ILS,82,185,157,304,1.0,168.9949,1.0,0.4369,3029,1
brc502d.map,dao,AILS,82,185,157,304,1.0,168.9949,1.0,0.4064,3193,1
brc502d.map,dao,ILS,71,183,152,298,1.0,168.7523,1.0,0.2211,4030,1
brc502d.map,dao,AILS,71,183,152,298,1.0,168.7523,1.0,0.3684,3268,1
brc502d.map,dao,ILS,181,181,156,296,1.0,167.196,1.0,0.1881,2447,1
brc502d.map,dao,AILS,181,181,156,296,1.0,167.196,1.0,-0.0723,3232,1
brc502d.map,dao,ILS,85,185,162,301,1.0,166.8234,1.0,0.4362,2975,1
brc502d.map,dao,AILS,85,185,162,301,1.0,166.8234,1.0,0.5226,2519,1
brc502d.map,dao,ILS,152,271,66,209,1.0,165.7229,1.0,-1.5163,11550,1
brc502d.map,dao,AILS,152,271,66,209,1.0,165.7229,1.0,-3.207,19310,1
brc502d.map,dao,ILS,73,184,145,291,1.0,165.4092,1.0,0.2368,4033,1
brc502d.map,dao,AILS,73,184,145,291,1.0,165.4092,1.0,0.3857,3246,1
brc502d.map,dao,ILS,136,157,162,303,1.0,165.0538,1.0,0.3083,3253,1
brc502d.map,dao,AILS,136,157,162,303,1.0,165.0538,1.0,0.5084,2312,1
brc502d.map,dao,ILS,189,178,152,286,1.0,164.7817,1.0,0.1195,2299,1
brc502d.map,dao,AILS,189,178,152,286,1.0,164.7817,1.0,-0.1306,2952,1
brc502d.map,dao,ILS,154,279,68,201,1.0,164.5513,1.0,-1.006,8686,1
brc502d.map,dao,AILS,154,279,68,201,1.0,164.5513,1.0,-2.3185,14369,1
brc502d.map,dao,ILS,84,163,160,296,1.0,164.4802,1.0,0.4064,3181,1
brc502d.map,dao,AILS,84,163,160,296,1.0,164.4802,1.0,0.7664,1252,1
brc502d.map,dao,ILS,85,180,161,304,1.0,164.4092,1.0,0.4149,3148,1
brc502d.map,dao,AILS,85,180,161,304,1.0,164.4092,1.0,0.5825,2246,1
brc502d.map,dao,ILS,181,179,154,293,1.0,164.196,1.0,0.1149,2550,1
brc502d.map,dao,AILS,181,179,154,293,1.0,164.196,1.0,-0.2447,3586,1
brc503d.map,dao,ILS,181,288,174,185,1.0,627.6711,nan,nan,30701,0
brc503d.map,dao,AILS,181,288,174,185,1.0,627.6711,nan,nan,15217,0
brc503d.map,dao,ILS,164,291,82,60,1.0,626.8721,nan,nan,8770,0
brc503d.map,dao,AILS,164,291,82,60,1.0,626.8721,nan,nan,5740,0
brc503d.map,dao,ILS,182,285,184,173,1.0,626.8011,nan,nan,43071,0
brc503d.map,dao,AILS,182,285,184,173,1.0,626.8011,nan,nan,15204,0
brc503d.map,dao,ILS,160,195,161,293,1.0,626.328,nan,nan,29962,0
brc503d.map,dao,AILS,160,195,161,293,1.0,626.328,nan,nan,16137,0
brc503d.map,dao,ILS,187,274,189,188,1.0,625.529,nan,nan,49080,0
brc503d.map,dao,AILS,187,274,189,188,1.0,625.529,nan,nan,21540,0
brc503d.map,dao,ILS,189,159,178,284,1.0,625.4874,nan,nan,32074,0
brc503d.map,dao,AILS,189,159,178,284,1.0,625.4874,nan,nan,18540,0
brc503d.map,dao,ILS,194,264,189,240,1.0,625.3574,nan,nan,37355,0
brc503d.map,dao,AILS,194,264,189,240,1.0,625.3574,nan,nan,9621,0
brc503d.map,dao,ILS,189,122,186,271,1.0,625.328,nan,nan,35054,0
brc503d.map,dao,AILS,189,122,186,271,1.0,625.328,nan,nan,23744,0
brc503d.map,dao,ILS,183,268,195,192,1.0,624.9432,nan,nan,49045,0
brc503d.map,dao,AILS,183,268,195,192,1.0,624.9432,nan,nan,22061,0
brc503d.map,dao,ILS,191,239,198,265,1.0,624.529,nan,nan,6946,0
brc503d.map,dao,AILS,191,239,198,265,1.0,624.529,nan,nan,2129,0
brc503d.map,dao,ILS,174,289,173,203,1.0,623.1148,nan,nan,19239,0
brc503d.map,dao,AILS,174,289,173,203,1.0,623.1148,nan,nan,14836,0
brc503d.map,dao,ILS,175,289,172,140,1.0,622.7006,nan,nan,28652,0
brc503d.map,dao,AILS,175,289,172,140,1.0,622.7006,nan,nan,14576,0
brc503d.map,dao,ILS,161,291,121,242,1.0,622.2864,nan,nan,6713,0
brc503d.map,dao,AILS,161,291,121,242,1.0,622.2864,nan,nan,4270,0
brc503d.map,dao,ILS,188,278,181,128,1.0,624.6711,nan,nan,63083,0
brc503d.map,dao,AILS,188,278,181,128,1.0,624.6711,nan,nan,19817,0
brc503d.map,dao,ILS,183,285,169,179,1.0,621.9138,nan,nan,36309,0
brc503d.map,dao,AILS,183,285,169,179,1.0,621.9138,nan,nan,15323,0
brc503d.map,dao,ILS,176,282,182,166,1.0,621.3869,nan,nan,36603,0
brc503d.map,dao,AILS,176,282,182,166,1.0,621.3869,nan,nan,16403,0
brc503d.map,dao,ILS,162,197,170,294,1.0,621.2569,nan,nan,28859,0
brc503d.map,dao,AILS,162,197,170,294,1.0,621.2569,nan,nan,16376,0
brc503d.map,dao,ILS,181,269,185,125,1.0,620.7422,nan,nan,53588,0
brc503d.map,dao,AILS,181,269,185,125,1.0,620.7422,nan,nan,15747,0
brc503d.map,dao,ILS,165,288,122,248,1.0,620.529,nan,nan,7738,0
brc503d.map,dao,AILS,165,288,122,248,1.0,620.529,nan,nan,5374,0
brc503d.map,dao,ILS,178,284,180,168,1.0,620.2153,nan,nan,34628,0
brc503d.map,dao,AILS,178,284,180,168,1.0,620.2153,nan,nan,16343,0
brc503d.map,dao,ILS,158,291,129,98,1.0,619.0265,nan,nan,7614,0
brc503d.map,dao,AILS,158,291,129,98,1.0,619.0265,nan,nan,4298,0
brc503d.map,dao,ILS,169,110,185,281,1.0,618.2275,nan,nan,45597,0
brc503d.map,dao,AILS,169,110,185,281,1.0,618.2275,nan,nan,38302,0
brc503d.map,dao,ILS,179,225,184,271,1.0,618.1859,nan,nan,13156,0
brc503d.map,dao,AILS,179,225,184,271,1.0,618.1859,nan,nan,3935,0
brc503d.map,dao,ILS,182,287,168,190,1.0,618.1859,nan,nan,28807,0
brc503d.map,dao,AILS,182,287,168,190,1.0,618.1859,nan,nan,14261,0
brc503d.map,dao,ILS,190,178,190,271,1.0,617.5584,nan,nan,23387,0
brc503d.map,dao,AILS,190,178,190,271,1.0,617.5584,nan,nan,13828,0
brc503d.map,dao,ILS,184,280,171,180,1.0,617.4996,nan,nan,37566,0
brc503d.map,dao,AILS,184,280,171,180,1.0,617.4996,nan,nan,14015,0
brc503d.map,dao,ILS,190,281,185,168,1.0,617.2447,nan,nan,53027,0
brc503d.map,dao,AILS,190,281,185,168,1.0,617.2447,nan,nan,22026,0
brc503d.map,dao,ILS,152,117,166,288,1.0,616.7128,nan,nan,46376,0
brc503d.map,dao,AILS,152,117,166,288,1.0,616.7128,nan,nan,51691,0
brc503d.map,dao,ILS,187,276,181,132,1.0,616.4579,nan,nan,56235,0
brc503d.map,dao,AILS,187,276,181,132,1.0,616.4579,nan,nan,18722,0
brc503d.map,dao,ILS,186,280,187,155,1.0,616.1737,nan,nan,50918,0
brc503d.map,dao,AILS,186,280,187,155,1.0,616.1737,nan,nan,19851,0
brc503d.map,dao,ILS,192,131,194,267,1.0,614.8011,nan,nan,31174,0
brc503d.map,dao,AILS,192,131,194,267,1.0,614.8011,nan,nan,22064,0
brc503d.map,dao,ILS,138,230,160,291,1.0,614.2275,nan,nan,22726,0
brc503d.map,dao,AILS,138,230,160,291,1.0,614.2275,nan,nan,7508,0
brc503d.map,dao,ILS,196,273,185,193,1.0,614.1442,nan,nan,51387,0
brc503d.map,dao,AILS,196,273,185,193,1.0,614.1442,nan,nan,22668,0
brc503d.map,dao,ILS,87,53,183,280,1.0,614.1442,nan,nan,80723,0
brc503d.map,dao,AILS,87,53,183,280,1.0,614.1442,nan,nan,71521,0
brc503d.map,dao,ILS,111,93,171,288,1.0,614.7544,nan,nan,73595,0
brc503d.map,dao,AILS,111,93,171,288,1.0,614.7544,nan,nan,67494,0
brc503d.map,dao,ILS,190,271,183,218,1.0,613.6295,nan,nan,42353,0
brc503d.map,dao,AILS,190,271,183,218,1.0,613.6295,nan,nan,15469,0
brc503d.map,dao,ILS,194,255,189,237,1.0,613.3574,nan,nan,30513,0
brc503d.map,dao,AILS,194,255,189,237,1.0,613.3574,nan,nan,8524,0
brc503d.map,dao,ILS,177,165,178,281,1.0,612.9727,nan,nan,32848,0
brc503d.map,dao,AILS,177,165,178,281,1.0,612.9727,nan,nan,20308,0
brc503d.map,dao,ILS,190,280,177,210,1.0,612.73,nan,nan,42560,0
brc503d.map,dao,AILS,190,280,177,210,1.0,612.73,nan,nan,12108,0
brc503d.map,dao,ILS,188,195,184,264,1.0,612.2864,nan,nan,20901,0
brc503d.map,dao,AILS,188,195,184,264,1.0,612.2864,nan,nan,13084,0
brc503d.map,dao,ILS,194,175,191,264,1.0,611.73,nan,nan,23002,0
brc503d.map,dao,AILS,194,175,191,264,1.0,611.73,nan,nan,13600,0
brc503d.map,dao,ILS,193,275,180,195,1.0,611.5584,nan,nan,47576,0
brc503d.map,dao,AILS,193,275,180,195,1.0,611.5584,nan,nan,16311,0
brc503d.map,dao,ILS,171,120,192,279,1.0,611.1859,nan,nan,44028,0
brc503d.map,dao,AILS,171,120,192,279,1.0,611.1859,nan,nan,40402,0
brc503d.map,dao,ILS,162,208,179,289,1.0,610.4579,nan,nan,25390,0
brc503d.map,dao,AILS,162,208,179,289,1.0,610.4579,nan,nan,13032,0
brc503d.map,dao,ILS,172,107,193,272,1.0,610.1564,nan,nan,43115,0
brc503d.map,dao,AILS,172,107,193,272,1.0,610.1564,nan,nan,38373,0
brc503d.map,dao,ILS,124,233,167,289,1.0,609.9848,nan,nan,24312,0
brc503d.map,dao,AILS,124,233,167,289,1.0,609.9848,nan,nan,8116,0
brc503d.map,dao,ILS,182,281,157,105,1.0,609.5412,nan,nan,47426,0
brc503d.map,dao,AILS,182,281,157,105,1.0,609.5412,nan,nan,17981,0
brc503d.map,dao,ILS,186,281,164,119,1.0,609.0854,nan,nan,52939,0
brc503d.map,dao,AILS,186,281,164,119,1.0,609.0854,nan,nan,15971,0
brc503d.map,dao,ILS,189,273,186,163,1.0,608.5879,nan,nan,53849,0
brc503d.map,dao,AILS,189,273,186,163,1.0,608.5879,nan,nan,22051,0
brc503d.map,dao,ILS,192,173,180,255,1.0,608.5584,nan,nan,27191,0
brc503d.map,dao,AILS,192,173,180,255,1.0,608.5584,nan,nan,16688,0
brc504d.map,dao,ILS,80,76,255,101,1.0,643.8721,nan,nan,57517,0
brc504d.map,dao,AILS,80,76,255,101,1.0,643.8721,nan,nan,55256,0
brc504d.map,dao,ILS,254,85,112,46,1.0,643.3747,nan,nan,3937,0
brc504d.map,dao,AILS,254,85,112,46,1.0,643.3747,nan,nan,3467,0
brc504d.map,dao,ILS,254,86,88,57,1.0,643.3158,nan,nan,3428,0
brc504d.map,dao,AILS,254,86,88,57,1.0,643.3158,nan,nan,2840,0
brc504d.map,dao,ILS,176,75,253,101,1.0,643.132,nan,nan,21252,0
brc504d.map,dao,AILS,176,75,253,101,1.0,643.132,nan,nan,10283,0
brc504d.map,dao,ILS,254,77,87,49,1.0,642.73,nan,nan,4278,0
brc504d.map,dao,AILS,254,77,87,49,1.0,642.73,nan,nan,4471,0
brc504d.map,dao,ILS,172,65,253,102,1.0,641.7889,nan,nan,22220,0
brc504d.map,dao,AILS,172,65,253,102,1.0,641.7889,nan,nan,12757,0
brc504d.map,dao,ILS,254,90,88,63,1.0,641.3158,nan,nan,3023,0
brc504d.map,dao,AILS,254,90,88,63,1.0,641.3158,nan,nan,2029,0
brc504d.map,dao,ILS,86,70,252,97,1.0,641.3158,nan,nan,54693,0
brc504d.map,dao,AILS,86,70,252,97,1.0,641.3158,nan,nan,51596,0
brc504d.map,dao,ILS,107,47,253,82,1.0,641.0315,nan,nan,40943,0
brc504d.map,dao,AILS,107,47,253,82,1.0,641.0315,nan,nan,27372,0
brc504d.map,dao,ILS,182,93,253,80,1.0,640.86,nan,nan,17746,0
brc504d.map,dao,AILS,182,93,253,80,1.0,640.86,nan,nan,10264,0
brc504d.map,dao,ILS,83,65,253,88,1.0,638.9727,nan,nan,51231,0
brc504d.map,dao,AILS,83,65,253,88,1.0,638.9727,nan,nan,54994,0
brc504d.map,dao,ILS,111,68,254,102,1.0,638.7889,nan,nan,49488,0
brc504d.map,dao,AILS,111,68,254,102,1.0,638.7889,nan,nan,48044,0
brc504d.map,dao,ILS,254,98,152,57,1.0,638.7473,nan,nan,3172,0
brc504d.map,dao,AILS,254,98,152,57,1.0,638.7473,nan,nan,1537,0
brc504d.map,dao,ILS,255,93,174,80,1.0,638.3747,nan,nan,2777,0
brc504d.map,dao,AILS,255,93,174,80,1.0,638.3747,nan,nan,1773,0
brc504d.map,dao,ILS,255,84,48,97,1.0,638.2153,nan,nan,2948,0
brc504d.map,dao,AILS,255,84,48,97,1.0,638.2153,nan,nan,3155,0
brc504d.map,dao,ILS,123,58,255,91,1.0,637.132,nan,nan,41434,0
brc504d.map,dao,AILS,123,58,255,91,1.0,637.132,nan,nan,41633,0
brc504d.map,dao,ILS,253,97,163,61,1.0,637.061,nan,nan,3218,0
brc504d.map,dao,AILS,253,97,163,61,1.0,637.061,nan,nan,1593,0
brc504d.map,dao,ILS,113,64,254,97,1.0,636.9605,nan,nan,47659,0
brc504d.map,dao,AILS,113,64,254,97,1.0,636.9605,nan,nan,49264,0
brc504d.map,dao,ILS,253,76,137,43,1.0,641.5168,nan,nan,20467,0
brc504d.map,dao,AILS,253,76,137,43,1.0,641.5168,nan,nan,4887,0
brc504d.map,dao,ILS,173,60,255,90,1.0,636.0315,nan,nan,20212,0
brc504d.map,dao,AILS,173,60,255,90,1.0,636.0315,nan,nan,11832,0
brc504d.map,dao,ILS,255,95,76,80,1.0,634.7006,nan,nan,2332,0
brc504d.map,dao,AILS,255,95,76,80,1.0,634.7006,nan,nan,1651,0
brc504d.map,dao,ILS,36,97,84,35,1.0,650.7178,nan,nan,21802,0
brc504d.map,dao,AILS,36,97,84,35,1.0,650.7178,nan,nan,11690,0
brc504d.map,dao,ILS,254,105,107,77,1.0,634.4457,nan,nan,1872,0
brc504d.map,dao,AILS,254,105,107,77,1.0,634.4457,nan,nan,1201,0
brc504d.map,dao,ILS,254,106,117,74,1.0,634.3036,nan,nan,1927,0
brc504d.map,dao,AILS,254,106,117,74,1.0,634.3036,nan,nan,1201,0
brc504d.map,dao,ILS,254,103,155,67,1.0,634.1615,nan,nan,2586,0
brc504d.map,dao,AILS,254,103,155,67,1.0,634.1615,nan,nan,1287,0
brc504d.map,dao,ILS,155,58,252,94,1.0,633.333,nan,nan,27359,0
brc504d.map,dao,AILS,155,58,252,94,1.0,633.333,nan,nan,15794,0
brc504d.map,dao,ILS,252,100,109,72,1.0,632.7889,nan,nan,2256,0
brc504d.map,dao,AILS,252,100,109,72,1.0,632.7889,nan,nan,1381,0
brc504d.map,dao,ILS,252,107,74,100,1.0,632.73,nan,nan,1394,0
brc504d.map,dao,AILS,252,107,74,100,1.0,632.73,nan,nan,1201,0
brc504d.map,dao,ILS,89,55,253,74,1.0,632.4874,nan,nan,45141,0
brc504d.map,dao,AILS,89,55,253,74,1.0,632.4874,nan,nan,42576,0
brc504d.map,dao,ILS,252,90,54,109,1.0,632.0021,nan,nan,2439,0
brc504d.map,dao,AILS,252,90,54,109,1.0,632.0021,nan,nan,1891,0
brc504d.map,dao,ILS,255,87,56,103,1.0,630.73,nan,nan,2696,0
brc504d.map,dao,AILS,255,87,56,103,1.0,630.73,nan,nan,2251,0
brc504d.map,dao,ILS,44,93,82,36,1.0,646.7889,nan,nan,22071,0
brc504d.map,dao,AILS,44,93,82,36,1.0,646.7889,nan,nan,15331,0
brc504d.map,dao,ILS,64,108,253,97,1.0,629.8305,nan,nan,56176,0
brc504d.map,dao,AILS,64,108,253,97,1.0,629.8305,nan,nan,38248,0
brc504d.map,dao,ILS,138,38,252,65,1.0,629.7178,nan,nan,24393,0
brc504d.map,dao,AILS,138,38,252,65,1.0,629.7178,nan,nan,16701,0
brc504d.map,dao,ILS,252,77,153,44,1.0,629.5046,nan,nan,19920,0
brc504d.map,dao,AILS,252,77,153,44,1.0,629.5046,nan,nan,4801,0
brc504d.map,dao,ILS,249,107,160,80,1.0,629.4041,nan,nan,1946,0
brc504d.map,dao,AILS,249,107,160,80,1.0,629.4041,nan,nan,1201,0
brc504d.map,dao,ILS,187,68,254,75,1.0,628.9605,nan,nan,15309,0
brc504d.map,dao,AILS,187,68,254,75,1.0,628.9605,nan,nan,10869,0
brc504d.map,dao,ILS,255,76,151,46,1.0,628.5757,nan,nan,19883,0
brc504d.map,dao,AILS,255,76,151,46,1.0,628.5757,nan,nan,4892,0
brc504d.map,dao,ILS,82,37,185,57,1.0,644.262,nan,nan,44306,0
brc504d.map,dao,AILS,82,37,185,57,1.0,644.262,nan,nan,24061,0
brc504d.map,dao,ILS,252,80,50,104,1.0,628.0732,nan,nan,3308,0
brc504d.map,dao,AILS,252,80,50,104,1.0,628.0732,nan,nan,3916,0
brc504d.map,dao,ILS,255,92,66,99,1.0,627.3869,nan,nan,2278,0
brc504d.map,dao,AILS,255,92,66,99,1.0,627.3869,nan,nan,1773,0
brc504d.map,dao,ILS,181,55,254,73,1.0,626.931,nan,nan,15580,0
brc504d.map,dao,AILS,181,55,254,73,1.0,626.931,nan,nan,10448,0
brc504d.map,dao,ILS,255,86,60,101,1.0,626.5584,nan,nan,2777,0
brc504d.map,dao,AILS,255,86,60,101,1.0,626.5584,nan,nan,2334,0
brc504d.map,dao,ILS,160,58,252,85,1.0,626.4041,nan,nan,24314,0
brc504d.map,dao,AILS,160,58,252,85,1.0,626.4041,nan,nan,14385,0
brc504d.map,dao,ILS,254,70,190,74,1.0,626.132,nan,nan,4243,0
brc504d.map,dao,AILS,254,70,190,74,1.0,626.132,nan,nan,4622,0
brc504d.map,dao,ILS,109,46,86,34,1.0,642.1198,nan,nan,17467,0
brc504d.map,dao,AILS,109,46,86,34,1.0,642.1198,nan,nan,16276,0
brc504d.map,dao,ILS,250,107,125,84,1.0,625.6468,nan,nan,1658,0
brc504d.map,dao,AILS,250,107,125,84,1.0,625.6468,nan,nan,1201,0
brc504d.map,dao,ILS,254,89,115,67,1.0,625.132,nan,nan,3095,0
brc504d.map,dao,AILS,254,89,115,67,1.0,625.132,nan,nan,2175,0
brc504d.map,dao,ILS,85,33,87,58,1.0,639.8183,nan,nan,20726,0
brc504d.map,dao,AILS,85,33,87,58,1.0,639.8183,nan,nan,20903,0
brc504d.map,dao,ILS,252,94,68,104,1.0,624.0732,nan,nan,2134,0
brc504d.map,dao,AILS,252,94,68,104,1.0,624.0732,nan,nan,1651,0
brc505d.map,dao,ILS,186,112,189,240,1.0,604.0437,nan,nan,18132,0
brc505d.map,dao,AILS,186,112,189,240,1.0,604.0437,nan,nan,14583,0
brc505d.map,dao,ILS,179,248,187,114,1.0,603.3869,nan,nan,20101,0
brc505d.map,dao,AILS,179,248,187,114,1.0,603.3869,nan,nan,17119,0
brc505d.map,dao,ILS,179,258,98,192,1.0,603.2742,nan,nan,45040,0
brc505d.map,dao,AILS,179,258,98,192,1.0,603.2742,nan,nan,22303,0
brc505d.map,dao,ILS,191,258,165,117,1.0,602.73,nan,nan,20297,0
brc505d.map,dao,AILS,191,258,165,117,1.0,602.73,nan,nan,17554,0
brc505d.map,dao,ILS,189,258,186,139,1.0,602.6589,nan,nan,16533,0
brc505d.map,dao,AILS,189,258,186,139,1.0,602.6589,nan,nan,13692,0
brc505d.map,dao,ILS,179,236,187,101,1.0,602.0437,nan,nan,19550,0
brc505d.map,dao,AILS,179,236,187,101,1.0,602.0437,nan,nan,17412,0
brc505d.map,dao,ILS,157,101,182,235,1.0,602.0021,nan,nan,34355,0
brc505d.map,dao,AILS,157,101,182,235,1.0,602.0021,nan,nan,23225,0
brc505d.map,dao,ILS,162,102,186,240,1.0,601.8305,nan,nan,33161,0
brc505d.map,dao,AILS,162,102,186,240,1.0,601.8305,nan,nan,21828,0
brc505d.map,dao,ILS,90,199,170,249,1.0,601.4457,nan,nan,9228,0
brc505d.map,dao,AILS,90,199,170,249,1.0,601.4457,nan,nan,4751,0
brc505d.map,dao,ILS,139,126,176,247,1.0,601.0021,nan,nan,27345,0
brc505d.map,dao,AILS,139,126,176,247,1.0,601.0021,nan,nan,18692,0
brc505d.map,dao,ILS,186,255,174,118,1.0,600.3869,nan,nan,19720,0
